YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
1996,11,26,  27.68,  -0.35,  -1.81,   0.00,   0
1996,11,27,  27.65,  -0.39,  -1.84,   0.00,   0
1996,11,28,  27.73,  -0.31,  -1.76,   0.00,   0
1996,11,29,  27.66,  -0.38,  -1.83,   0.00,   0
1996,11,30,  27.54,  -0.51,  -1.95,   0.00,   0
1996,12, 1,  28.39,   0.34,  -1.10,   0.00,   0
1996,12, 2,  28.52,   0.47,  -0.97,   0.00,   0
1996,12, 3,  28.46,   0.41,  -1.03,   0.00,   0
1996,12, 4,  28.24,   0.18,  -1.25,   0.00,   0
1996,12, 5,  27.92,  -0.14,  -1.57,   0.00,   0
1996,12, 6,  28.02,  -0.04,  -1.47,   0.00,   0
1996,12, 7,  28.07,   0.00,  -1.42,   0.00,   0
1996,12, 8,  27.97,  -0.10,  -1.52,   0.00,   0
1996,12, 9,  27.96,  -0.11,  -1.53,   0.00,   0
1996,12,10,  28.02,  -0.06,  -1.47,   0.00,   0
1996,12,11,  27.98,  -0.10,  -1.51,   0.00,   0
1996,12,12,  27.63,  -0.45,  -1.86,   0.00,   0
1996,12,13,  27.72,  -0.36,  -1.77,   0.00,   0
1996,12,14,  27.77,  -0.32,  -1.72,   0.00,   0
1996,12,15,  27.75,  -0.34,  -1.74,   0.00,   0
1996,12,16,  27.74,  -0.35,  -1.75,   0.00,   0
1996,12,17,  27.63,  -0.46,  -1.86,   0.00,   0
1996,12,18,  27.53,  -0.56,  -1.96,   0.00,   0
1996,12,19,  27.45,  -0.64,  -2.04,   0.00,   0
1996,12,20,  27.49,  -0.60,  -2.00,   0.00,   0
1996,12,21,  27.39,  -0.69,  -2.10,   0.00,   0
1996,12,22,  27.29,  -0.79,  -2.20,   0.00,   0
1996,12,23,  27.74,  -0.34,  -1.75,   0.00,   0
1996,12,24,  27.79,  -0.29,  -1.70,   0.00,   0
1996,12,25,  27.87,  -0.21,  -1.62,   0.00,   0
1996,12,26,  27.61,  -0.47,  -1.88,   0.00,   0
1996,12,27,  27.67,  -0.41,  -1.82,   0.00,   0
1996,12,28,  27.71,  -0.37,  -1.78,   0.00,   0
1996,12,29,  27.72,  -0.36,  -1.77,   0.00,   0
1996,12,30,  27.54,  -0.54,  -1.95,   0.00,   0
1996,12,31,  27.60,  -0.47,  -1.89,   0.00,   0
1997, 1, 1,  28.07,  -0.00,  -1.42,   0.00,   0
1997, 1, 2,  28.22,   0.15,  -1.27,   0.00,   0
1997, 1, 3,  28.10,   0.03,  -1.39,   0.00,   0
1997, 1, 4,  28.09,   0.02,  -1.40,   0.00,   0
1997, 1, 5,  28.16,   0.09,  -1.33,   0.00,   0
1997, 1, 6,  28.24,   0.17,  -1.25,   0.00,   0
1997, 1, 7,  28.24,   0.17,  -1.25,   0.00,   0
1997, 1, 8,  28.27,   0.20,  -1.22,   0.00,   0
1997, 1, 9,  28.31,   0.24,  -1.18,   0.00,   0
1997, 1,10,  28.21,   0.15,  -1.28,   0.00,   0
1997, 1,11,  28.24,   0.18,  -1.25,   0.00,   0
1997, 1,12,  28.17,   0.11,  -1.32,   0.00,   0
1997, 1,13,  28.18,   0.12,  -1.31,   0.00,   0
1997, 1,14,  28.09,   0.03,  -1.40,   0.00,   0
1997, 1,15,  28.06,   0.00,  -1.43,   0.00,   0
1997, 1,16,  28.02,  -0.06,  -1.47,   0.00,   0
1997, 1,17,  27.48,  -0.62,  -2.01,   0.00,   0
1997, 1,18,  27.53,  -0.59,  -1.96,   0.00,   0
1997, 1,19,  27.85,  -0.28,  -1.64,   0.00,   0
1997, 1,20,  27.82,  -0.33,  -1.67,   0.00,   0
1997, 1,21,  27.92,  -0.25,  -1.57,   0.00,   0
1997, 1,22,  27.94,  -0.25,  -1.55,   0.00,   0
1997, 1,23,  28.00,  -0.21,  -1.49,   0.00,   0
1997, 1,24,  28.07,  -0.16,  -1.42,   0.00,   0
1997, 1,25,  28.08,  -0.16,  -1.41,   0.00,   0
1997, 1,26,  27.83,  -0.43,  -1.66,   0.00,   0
1997, 1,27,  27.53,  -0.75,  -1.96,   0.00,   0
1997, 1,28,  27.81,  -0.49,  -1.68,   0.00,   0
1997, 1,29,  28.04,  -0.28,  -1.45,   0.00,   0
1997, 1,30,  28.10,  -0.24,  -1.39,   0.00,   0
1997, 1,31,  28.16,  -0.19,  -1.33,   0.00,   0
1997, 2, 1,  28.04,  -0.33,  -1.45,   0.00,   0
1997, 2, 2,  27.83,  -0.56,  -1.66,   0.00,   0
1997, 2, 3,  27.86,  -0.55,  -1.63,   0.00,   0
1997, 2, 4,  27.61,  -0.82,  -1.88,   0.00,   0
1997, 2, 5,  27.85,  -0.60,  -1.64,   0.00,   0
1997, 2, 6,  28.18,  -0.28,  -1.31,   0.00,   0
1997, 2, 7,  28.23,  -0.25,  -1.26,   0.00,   0
1997, 2, 8,  28.02,  -0.48,  -1.47,   0.00,   0
1997, 2, 9,  27.90,  -0.62,  -1.59,   0.00,   0
1997, 2,10,  27.71,  -0.83,  -1.78,   0.00,   0
1997, 2,11,  28.05,  -0.51,  -1.44,   0.00,   0
1997, 2,12,  27.98,  -0.59,  -1.51,   0.00,   0
1997, 2,13,  27.96,  -0.63,  -1.53,   0.00,   0
1997, 2,14,  28.22,  -0.39,  -1.27,   0.00,   0
1997, 2,15,  27.82,  -0.81,  -1.67,   0.00,   0
1997, 2,16,  27.86,  -0.79,  -1.63,   0.00,   0
1997, 2,17,  27.64,  -1.02,  -1.85,   0.00,   0
1997, 2,18,  27.50,  -1.18,  -1.99,   0.00,   0
1997, 2,19,  27.62,  -1.08,  -1.87,   0.00,   0
1997, 2,20,  27.69,  -1.02,  -1.80,   0.00,   0
1997, 2,21,  27.77,  -0.96,  -1.72,   0.00,   0
1997, 2,22,  27.82,  -0.92,  -1.67,   0.00,   0
1997, 2,23,  27.81,  -0.95,  -1.68,   0.00,   0
1997, 2,24,  27.81,  -0.97,  -1.68,   0.00,   0
1997, 2,25,  28.39,  -0.40,  -1.10,   0.00,   0
1997, 2,26,  28.56,  -0.25,  -0.93,   0.00,   0
1997, 2,27,  28.63,  -0.20,  -0.86,   0.00,   0
1997, 2,28,  28.88,   0.04,  -0.61,   0.00,   0
1997, 3, 1,  28.86,  -0.00,  -0.63,   0.00,   0
1997, 3, 2,  28.83,  -0.05,  -0.66,   0.00,   0
1997, 3, 3,  28.43,  -0.46,  -1.06,   0.00,   0
1997, 3, 4,  28.32,  -0.59,  -1.17,   0.00,   0
1997, 3, 5,  28.36,  -0.57,  -1.13,   0.00,   0
1997, 3, 6,  28.32,  -0.62,  -1.17,   0.00,   0
1997, 3, 7,  28.36,  -0.60,  -1.13,   0.00,   0
1997, 3, 8,  28.40,  -0.58,  -1.09,   0.00,   0
1997, 3, 9,  28.48,  -0.51,  -1.01,   0.00,   0
1997, 3,10,  28.44,  -0.57,  -1.05,   0.00,   0
1997, 3,11,  28.46,  -0.56,  -1.03,   0.00,   0
1997, 3,12,  28.53,  -0.51,  -0.96,   0.00,   0
1997, 3,13,  29.17,   0.11,  -0.32,   0.00,   0
1997, 3,14,  29.33,   0.26,  -0.16,   0.00,   0
1997, 3,15,  29.08,  -0.01,  -0.41,   0.00,   0
1997, 3,16,  29.27,   0.17,  -0.22,   0.00,   0
1997, 3,17,  29.26,   0.14,  -0.23,   0.00,   0
1997, 3,18,  29.42,   0.29,  -0.07,   0.00,   0
1997, 3,19,  29.43,   0.29,  -0.06,   0.00,   0
1997, 3,20,  29.46,   0.31,  -0.03,   0.00,   0
1997, 3,21,  29.51,   0.34,   0.02,   0.00,   1
1997, 3,22,  29.28,   0.10,  -0.21,   0.00,   0
1997, 3,23,  29.05,  -0.14,  -0.44,   0.00,   0
1997, 3,24,  29.05,  -0.16,  -0.44,   0.00,   0
1997, 3,25,  28.64,  -0.58,  -0.85,   0.00,   0
1997, 3,26,  28.33,  -0.90,  -1.16,   0.00,   0
1997, 3,27,  28.28,  -0.96,  -1.21,   0.00,   0
1997, 3,28,  28.48,  -0.78,  -1.01,   0.00,   0
1997, 3,29,  28.86,  -0.41,  -0.63,   0.00,   0
1997, 3,30,  28.95,  -0.33,  -0.54,   0.00,   0
1997, 3,31,  29.03,  -0.27,  -0.46,   0.00,   0
1997, 4, 1,  29.44,   0.13,  -0.05,   0.00,   0
1997, 4, 2,  29.53,   0.21,   0.04,   0.00,   1
1997, 4, 3,  29.56,   0.22,   0.07,   0.00,   1
1997, 4, 4,  29.64,   0.29,   0.15,   0.00,   1
1997, 4, 5,  29.74,   0.38,   0.25,   0.00,   1
1997, 4, 6,  29.78,   0.41,   0.29,   0.00,   1
1997, 4, 7,  30.09,   0.70,   0.60,   0.00,   1
1997, 4, 8,  29.93,   0.53,   0.44,   0.00,   1
1997, 4, 9,  29.77,   0.36,   0.28,   0.00,   1
1997, 4,10,  29.59,   0.16,   0.10,   0.00,   1
1997, 4,11,  29.78,   0.34,   0.29,   0.00,   1
1997, 4,12,  30.00,   0.55,   0.51,   0.00,   1
1997, 4,13,  29.81,   0.35,   0.32,   0.00,   1
1997, 4,14,  30.00,   0.52,   0.51,   0.00,   1
1997, 4,15,  29.48,  -0.01,  -0.01,   0.00,   0
1997, 4,16,  29.26,  -0.21,  -0.23,   0.00,   0
1997, 4,17,  29.41,  -0.04,  -0.08,   0.00,   0
1997, 4,18,  29.43,  -0.00,  -0.06,   0.00,   0
1997, 4,19,  29.81,   0.40,   0.32,   0.00,   1
1997, 4,20,  29.78,   0.39,   0.29,   0.00,   1
1997, 4,21,  29.80,   0.43,   0.31,   0.00,   1
1997, 4,22,  29.70,   0.35,   0.21,   0.00,   1
1997, 4,23,  30.00,   0.67,   0.51,   0.00,   1
1997, 4,24,  30.09,   0.78,   0.60,   0.00,   1
1997, 4,25,  30.09,   0.80,   0.60,   0.00,   1
1997, 4,26,  29.95,   0.68,   0.46,   0.00,   1
1997, 4,27,  29.83,   0.58,   0.34,   0.00,   1
1997, 4,28,  29.23,   0.00,  -0.26,   0.00,   0
1997, 4,29,  29.22,   0.01,  -0.27,   0.00,   0
1997, 4,30,  29.48,   0.29,  -0.01,   0.00,   0
1997, 5, 1,  30.01,   0.84,   0.52,   0.00,   1
1997, 5, 2,  29.92,   0.77,   0.43,   0.00,   1
1997, 5, 3,  29.68,   0.55,   0.19,   0.00,   1
1997, 5, 4,  29.63,   0.52,   0.14,   0.00,   1
1997, 5, 5,  29.50,   0.41,   0.01,   0.00,   1
1997, 5, 6,  29.40,   0.33,  -0.09,   0.00,   0
1997, 5, 7,  29.43,   0.38,  -0.06,   0.00,   0
1997, 5, 8,  29.04,   0.01,  -0.45,   0.00,   0
1997, 5, 9,  29.03,   0.02,  -0.46,   0.00,   0
1997, 5,10,  29.15,   0.16,  -0.34,   0.00,   0
1997, 5,11,  29.14,   0.17,  -0.35,   0.00,   0
1997, 5,12,  29.30,   0.35,  -0.19,   0.00,   0
1997, 5,13,  29.12,   0.19,  -0.37,   0.00,   0
1997, 5,14,  29.15,   0.24,  -0.34,   0.00,   0
1997, 5,15,  29.03,   0.14,  -0.46,   0.00,   0
1997, 5,16,  28.95,   0.13,  -0.54,   0.00,   0
1997, 5,17,  28.61,  -0.14,  -0.88,   0.00,   0
1997, 5,18,  28.66,  -0.03,  -0.83,   0.00,   0
1997, 5,19,  28.81,   0.19,  -0.68,   0.00,   0
1997, 5,20,  28.87,   0.32,  -0.62,   0.00,   0
1997, 5,21,  28.81,   0.33,  -0.68,   0.00,   0
1997, 5,22,  28.89,   0.47,  -0.60,   0.00,   0
1997, 5,23,  28.86,   0.51,  -0.63,   0.00,   0
1997, 5,24,  28.99,   0.71,  -0.50,   0.00,   0
1997, 5,25,  29.27,   1.06,  -0.22,   0.00,   0
1997, 5,26,  29.17,   1.03,  -0.32,   0.00,   0
1997, 5,27,  28.95,   0.87,  -0.54,   0.00,   0
1997, 5,28,  28.45,   0.44,  -1.04,   0.00,   0
1997, 5,29,  28.49,   0.55,  -1.00,   0.00,   0
1997, 5,30,  28.73,   0.86,  -0.76,   0.00,   0
1997, 5,31,  28.42,   0.61,  -1.07,   0.00,   0
1997, 6, 1,  28.29,   0.55,  -1.20,   0.00,   0
1997, 6, 2,  28.21,   0.54,  -1.28,   0.00,   0
1997, 6, 3,  28.33,   0.73,  -1.16,   0.00,   0
1997, 6, 4,  28.42,   0.88,  -1.07,   0.00,   0
1997, 6, 5,  28.29,   0.82,  -1.20,   0.00,   0
1997, 6, 6,  28.22,   0.82,  -1.27,   0.00,   0
1997, 6, 7,  28.27,   0.94,  -1.22,   0.00,   0
1997, 6, 8,  28.44,   1.18,  -1.05,   0.00,   0
1997, 6, 9,  28.42,   1.22,  -1.07,   0.00,   0
1997, 6,10,  28.23,   1.10,  -1.26,   0.00,   0
1997, 6,11,  28.17,   1.11,  -1.32,   0.00,   0
1997, 6,12,  28.06,   1.07,  -1.43,   0.00,   0
1997, 6,13,  27.76,   0.83,  -1.73,   0.00,   0
1997, 6,14,  27.59,   0.73,  -1.90,   0.00,   0
1997, 6,15,  28.39,   1.60,  -1.10,   0.00,   0
1997, 6,16,  28.35,   1.59,  -1.14,   0.00,   0
1997, 6,17,  28.42,   1.69,  -1.07,   0.00,   0
1997, 6,18,  28.25,   1.55,  -1.24,   0.00,   0
1997, 6,19,  27.84,   1.18,  -1.65,   0.00,   0
1997, 6,20,  27.71,   1.08,  -1.78,   0.00,   0
1997, 6,21,  27.60,   1.00,  -1.89,   0.00,   0
1997, 6,22,  27.47,   0.90,  -2.02,   0.00,   0
1997, 6,23,  27.33,   0.79,  -2.16,   0.00,   0
1997, 6,24,  27.60,   1.09,  -1.89,   0.00,   0
1997, 6,25,  27.61,   1.13,  -1.88,   0.00,   0
1997, 6,26,  27.65,   1.20,  -1.84,   0.00,   0
1997, 6,27,  27.69,   1.28,  -1.80,   0.00,   0
1997, 6,28,  27.60,   1.22,  -1.89,   0.00,   0
1997, 6,29,  27.58,   1.23,  -1.91,   0.00,   0
1997, 6,30,  27.61,   1.29,  -1.88,   0.00,   0
1997, 7, 1,  27.41,   1.12,  -2.08,   0.00,   0
1997, 7, 2,  27.20,   0.94,  -2.29,   0.00,   0
1997, 7, 3,  27.42,   1.19,  -2.07,   0.00,   0
1997, 7, 4,  27.70,   1.51,  -1.79,   0.00,   0
1997, 7, 5,  27.95,   1.79,  -1.54,   0.00,   0
1997, 7, 6,  27.83,   1.70,  -1.66,   0.00,   0
1997, 7, 7,  27.79,   1.69,  -1.70,   0.00,   0
1997, 7, 8,  27.65,   1.58,  -1.84,   0.00,   0
1997, 7, 9,  27.53,   1.49,  -1.96,   0.00,   0
1997, 7,10,  27.48,   1.47,  -2.01,   0.00,   0
1997, 7,11,  27.05,   1.07,  -2.44,   0.00,   0
1997, 7,12,  27.02,   1.08,  -2.47,   0.00,   0
1997, 7,13,  27.06,   1.15,  -2.43,   0.00,   0
1997, 7,14,  27.23,   1.35,  -2.26,   0.00,   0
1997, 7,15,  27.20,   1.35,  -2.29,   0.00,   0
1997, 7,16,  27.16,   1.31,  -2.33,   0.00,   0
1997, 7,17,  27.29,   1.43,  -2.20,   0.00,   0
1997, 7,18,  27.18,   1.32,  -2.31,   0.00,   0
1997, 7,19,  27.19,   1.33,  -2.30,   0.00,   0
1997, 7,20,  27.11,   1.24,  -2.38,   0.00,   0
1997, 7,21,  27.10,   1.23,  -2.39,   0.00,   0
1997, 7,22,  27.09,   1.22,  -2.40,   0.00,   0
1997, 7,23,  27.12,   1.24,  -2.37,   0.00,   0
1997, 7,24,  26.84,   0.96,  -2.65,   0.00,   0
1997, 7,25,  26.89,   1.01,  -2.60,   0.00,   0
1997, 7,26,  26.75,   0.86,  -2.74,   0.00,   0
1997, 7,27,  26.61,   0.72,  -2.88,   0.00,   0
1997, 7,28,  26.77,   0.88,  -2.72,   0.00,   0
1997, 7,29,  26.83,   0.93,  -2.66,   0.00,   0
1997, 7,30,  26.65,   0.75,  -2.84,   0.00,   0
1997, 7,31,  26.55,   0.65,  -2.94,   0.00,   0
1997, 8, 1,  26.56,   0.66,  -2.93,   0.00,   0
1997, 8, 2,  26.48,   0.57,  -3.01,   0.00,   0
1997, 8, 3,  26.71,   0.80,  -2.78,   0.00,   0
1997, 8, 4,  26.72,   0.81,  -2.77,   0.00,   0
1997, 8, 5,  26.57,   0.65,  -2.92,   0.00,   0
1997, 8, 6,  26.64,   0.72,  -2.85,   0.00,   0
1997, 8, 7,  26.59,   0.67,  -2.90,   0.00,   0
1997, 8, 8,  26.58,   0.65,  -2.91,   0.00,   0
1997, 8, 9,  26.50,   0.57,  -2.99,   0.00,   0
1997, 8,10,  26.65,   0.72,  -2.84,   0.00,   0
1997, 8,11,  26.80,   0.86,  -2.69,   0.00,   0
1997, 8,12,  26.95,   1.01,  -2.54,   0.00,   0
1997, 8,13,  26.75,   0.81,  -2.74,   0.00,   0
1997, 8,14,  26.75,   0.80,  -2.74,   0.00,   0
1997, 8,15,  26.72,   0.77,  -2.77,   0.00,   0
1997, 8,16,  26.70,   0.72,  -2.79,   0.00,   0
1997, 8,17,  26.81,   0.79,  -2.68,   0.00,   0
1997, 8,18,  27.18,   1.13,  -2.31,   0.00,   0
1997, 8,19,  27.40,   1.31,  -2.09,   0.00,   0
1997, 8,20,  27.45,   1.33,  -2.04,   0.00,   0
1997, 8,21,  27.55,   1.39,  -1.94,   0.00,   0
1997, 8,22,  27.64,   1.45,  -1.85,   0.00,   0
1997, 8,23,  27.65,   1.42,  -1.84,   0.00,   0
1997, 8,24,  27.56,   1.30,  -1.93,   0.00,   0
1997, 8,25,  27.63,   1.33,  -1.86,   0.00,   0
1997, 8,26,  27.68,   1.35,  -1.81,   0.00,   0
1997, 8,27,  27.67,   1.31,  -1.82,   0.00,   0
1997, 8,28,  27.48,   1.08,  -2.01,   0.00,   0
1997, 8,29,  27.53,   1.10,  -1.96,   0.00,   0
1997, 8,30,  27.61,   1.14,  -1.88,   0.00,   0
1997, 8,31,  27.58,   1.08,  -1.91,   0.00,   0
1997, 9, 1,  27.53,   0.99,  -1.96,   0.00,   0
1997, 9, 2,  27.53,   0.96,  -1.96,   0.00,   0
1997, 9, 3,  27.51,   0.90,  -1.98,   0.00,   0
1997, 9, 4,  27.84,   1.20,  -1.65,   0.00,   0
1997, 9, 5,  27.74,   1.07,  -1.75,   0.00,   0
1997, 9, 6,  27.59,   0.88,  -1.90,   0.00,   0
1997, 9, 7,  27.16,   0.42,  -2.33,   0.00,   0
1997, 9, 8,  26.71,  -0.07,  -2.78,   0.00,   0
1997, 9, 9,  26.67,  -0.14,  -2.82,   0.00,   0
1997, 9,10,  27.41,   0.56,  -2.08,   0.00,   0
1997, 9,11,  27.07,   0.19,  -2.42,   0.00,   0
1997, 9,12,  26.95,   0.03,  -2.54,   0.00,   0
1997, 9,13,  26.96,   0.01,  -2.53,   0.00,   0
1997, 9,14,  26.89,  -0.10,  -2.60,   0.00,   0
1997, 9,15,  26.97,  -0.05,  -2.52,   0.00,   0
1997, 9,16,  27.07,   0.03,  -2.42,   0.00,   0
1997, 9,17,  27.10,   0.04,  -2.39,   0.00,   0
1997, 9,18,  27.17,   0.08,  -2.32,   0.00,   0
1997, 9,19,  27.45,   0.34,  -2.04,   0.00,   0
1997, 9,20,  27.66,   0.53,  -1.83,   0.00,   0
1997, 9,21,  27.67,   0.52,  -1.82,   0.00,   0
1997, 9,22,  27.58,   0.41,  -1.91,   0.00,   0
1997, 9,23,  27.56,   0.36,  -1.93,   0.00,   0
1997, 9,24,  27.63,   0.41,  -1.86,   0.00,   0
1997, 9,25,  27.60,   0.36,  -1.89,   0.00,   0
1997, 9,26,  27.65,   0.39,  -1.84,   0.00,   0
1997, 9,27,  27.49,   0.21,  -2.00,   0.00,   0
1997, 9,28,  27.60,   0.29,  -1.89,   0.00,   0
1997, 9,29,  27.56,   0.23,  -1.93,   0.00,   0
1997, 9,30,  27.57,   0.22,  -1.92,   0.00,   0
1997,10, 1,  27.49,   0.12,  -2.00,   0.00,   0
1997,10, 2,  26.95,  -0.44,  -2.54,   0.00,   0
1997,10, 3,  26.89,  -0.53,  -2.60,   0.00,   0
1997,10, 4,  27.42,  -0.02,  -2.07,   0.00,   0
1997,10, 5,  27.70,   0.24,  -1.79,   0.00,   0
1997,10, 6,  27.69,   0.21,  -1.80,   0.00,   0
1997,10, 7,  27.86,   0.36,  -1.63,   0.00,   0
1997,10, 8,  27.83,   0.30,  -1.66,   0.00,   0
1997,10, 9,  27.73,   0.18,  -1.76,   0.00,   0
1997,10,10,  27.66,   0.09,  -1.83,   0.00,   0
1997,10,11,  27.54,  -0.05,  -1.95,   0.00,   0
1997,10,12,  28.13,   0.52,  -1.36,   0.00,   0
1997,10,13,  28.67,   1.03,  -0.82,   0.00,   0
1997,10,14,  28.68,   1.02,  -0.81,   0.00,   0
1997,10,15,  28.58,   0.90,  -0.91,   0.00,   0
1997,10,16,  28.56,   0.87,  -0.93,   0.00,   0
1997,10,17,  28.54,   0.84,  -0.95,   0.00,   0
1997,10,18,  28.23,   0.52,  -1.26,   0.00,   0
1997,10,19,  28.24,   0.52,  -1.25,   0.00,   0
1997,10,20,  28.25,   0.52,  -1.24,   0.00,   0
1997,10,21,  28.18,   0.44,  -1.31,   0.00,   0
1997,10,22,  28.46,   0.71,  -1.03,   0.00,   0
1997,10,23,  28.57,   0.81,  -0.92,   0.00,   0
1997,10,24,  28.96,   1.19,  -0.53,   0.00,   0
1997,10,25,  28.92,   1.14,  -0.57,   0.00,   0
1997,10,26,  28.83,   1.04,  -0.66,   0.00,   0
1997,10,27,  28.94,   1.14,  -0.55,   0.00,   0
1997,10,28,  28.58,   0.77,  -0.91,   0.00,   0
1997,10,29,  28.46,   0.64,  -1.03,   0.00,   0
1997,10,30,  28.34,   0.51,  -1.15,   0.00,   0
1997,10,31,  28.73,   0.88,  -0.76,   0.00,   0
1997,11, 1,  28.75,   0.89,  -0.74,   0.00,   0
1997,11, 2,  28.77,   0.90,  -0.72,   0.00,   0
1997,11, 3,  28.73,   0.85,  -0.76,   0.00,   0
1997,11, 4,  28.84,   0.95,  -0.65,   0.00,   0
1997,11, 5,  28.78,   0.88,  -0.71,   0.00,   0
1997,11, 6,  28.78,   0.87,  -0.71,   0.00,   0
1997,11, 7,  29.06,   1.14,  -0.43,   0.00,   0
1997,11, 8,  29.01,   1.08,  -0.48,   0.00,   0
1997,11, 9,  28.93,   0.99,  -0.56,   0.00,   0
1997,11,10,  28.96,   1.01,  -0.53,   0.00,   0
1997,11,11,  28.92,   0.96,  -0.57,   0.00,   0
1997,11,12,  28.96,   0.99,  -0.53,   0.00,   0
1997,11,13,  28.96,   0.98,  -0.53,   0.00,   0
1997,11,14,  28.94,   0.95,  -0.55,   0.00,   0
1997,11,15,  28.80,   0.80,  -0.69,   0.00,   0
1997,11,16,  29.00,   1.00,  -0.49,   0.00,   0
1997,11,17,  29.00,   0.99,  -0.49,   0.00,   0
1997,11,18,  29.00,   0.99,  -0.49,   0.00,   0
1997,11,19,  29.19,   1.18,  -0.30,   0.00,   0
1997,11,20,  29.08,   1.07,  -0.41,   0.00,   0
1997,11,21,  29.05,   1.03,  -0.44,   0.00,   0
1997,11,22,  29.19,   1.17,  -0.30,   0.00,   0
1997,11,23,  29.19,   1.17,  -0.30,   0.00,   0
1997,11,24,  29.02,   0.99,  -0.47,   0.00,   0
1997,11,25,  29.26,   1.23,  -0.23,   0.00,   0
1997,11,26,  29.41,   1.38,  -0.08,   0.00,   0
1997,11,27,  29.29,   1.25,  -0.20,   0.00,   0
1997,11,28,  29.19,   1.15,  -0.30,   0.00,   0
1997,11,29,  28.97,   0.93,  -0.52,   0.00,   0
1997,11,30,  29.29,   1.24,  -0.20,   0.00,   0
1997,12, 1,  29.19,   1.14,  -0.30,   0.00,   0
1997,12, 2,  29.05,   1.00,  -0.44,   0.00,   0
1997,12, 3,  28.92,   0.87,  -0.57,   0.00,   0
1997,12, 4,  28.81,   0.75,  -0.68,   0.00,   0
1997,12, 5,  29.08,   1.02,  -0.41,   0.00,   0
1997,12, 6,  29.11,   1.05,  -0.38,   0.00,   0
1997,12, 7,  29.11,   1.04,  -0.38,   0.00,   0
1997,12, 8,  29.24,   1.17,  -0.25,   0.00,   0
1997,12, 9,  29.26,   1.19,  -0.23,   0.00,   0
1997,12,10,  29.39,   1.31,  -0.10,   0.00,   0
1997,12,11,  29.40,   1.32,  -0.09,   0.00,   0
1997,12,12,  29.47,   1.39,  -0.02,   0.00,   0
1997,12,13,  29.57,   1.49,   0.08,   0.00,   1
1997,12,14,  29.70,   1.61,   0.21,   0.00,   1
1997,12,15,  29.20,   1.11,  -0.29,   0.00,   0
1997,12,16,  29.09,   1.00,  -0.40,   0.00,   0
1997,12,17,  29.04,   0.95,  -0.45,   0.00,   0
1997,12,18,  29.62,   1.53,   0.13,   0.00,   1
1997,12,19,  29.70,   1.61,   0.21,   0.00,   1
1997,12,20,  29.77,   1.68,   0.28,   0.00,   1
1997,12,21,  29.69,   1.61,   0.20,   0.00,   1
1997,12,22,  29.65,   1.57,   0.16,   0.00,   1
1997,12,23,  29.70,   1.62,   0.21,   0.00,   1
1997,12,24,  29.66,   1.58,   0.17,   0.00,   1
1997,12,25,  29.69,   1.61,   0.20,   0.00,   1
1997,12,26,  29.69,   1.61,   0.20,   0.00,   1
1997,12,27,  29.71,   1.63,   0.22,   0.00,   1
1997,12,28,  29.67,   1.59,   0.18,   0.00,   1
1997,12,29,  29.69,   1.61,   0.20,   0.00,   1
1997,12,30,  29.51,   1.43,   0.02,   0.00,   1
1997,12,31,  29.49,   1.42,   0.00,   0.00,   0
1998, 1, 1,  29.02,   0.95,  -0.47,   0.00,   0
1998, 1, 2,  29.41,   1.34,  -0.08,   0.00,   0
1998, 1, 3,  29.36,   1.29,  -0.13,   0.00,   0
1998, 1, 4,  29.59,   1.52,   0.10,   0.00,   1
1998, 1, 5,  29.51,   1.44,   0.02,   0.00,   1
1998, 1, 6,  29.61,   1.54,   0.12,   0.00,   1
1998, 1, 7,  29.60,   1.53,   0.11,   0.00,   1
1998, 1, 8,  29.65,   1.58,   0.16,   0.00,   1
1998, 1, 9,  29.52,   1.45,   0.03,   0.00,   1
1998, 1,10,  29.56,   1.50,   0.07,   0.00,   1
1998, 1,11,  29.65,   1.59,   0.16,   0.00,   1
1998, 1,12,  29.54,   1.48,   0.05,   0.00,   1
1998, 1,13,  29.53,   1.47,   0.04,   0.00,   1
1998, 1,14,  29.48,   1.42,  -0.01,   0.00,   0
1998, 1,15,  29.70,   1.64,   0.21,   0.00,   1
1998, 1,16,  29.65,   1.57,   0.16,   0.00,   1
1998, 1,17,  29.59,   1.49,   0.10,   0.00,   1
1998, 1,18,  29.63,   1.51,   0.14,   0.00,   1
1998, 1,19,  29.58,   1.45,   0.09,   0.00,   1
1998, 1,20,  29.68,   1.53,   0.19,   0.00,   1
1998, 1,21,  29.39,   1.22,  -0.10,   0.00,   0
1998, 1,22,  29.51,   1.32,   0.02,   0.00,   1
1998, 1,23,  29.48,   1.27,  -0.01,   0.00,   0
1998, 1,24,  29.39,   1.16,  -0.10,   0.00,   0
1998, 1,25,  29.58,   1.34,   0.09,   0.00,   1
1998, 1,26,  29.55,   1.29,   0.06,   0.00,   1
1998, 1,27,  29.27,   0.99,  -0.22,   0.00,   0
1998, 1,28,  29.77,   1.47,   0.28,   0.00,   1
1998, 1,29,  29.75,   1.43,   0.26,   0.00,   1
1998, 1,30,  29.90,   1.56,   0.41,   0.00,   1
1998, 1,31,  29.66,   1.31,   0.17,   0.00,   1
1998, 2, 1,  29.68,   1.31,   0.19,   0.00,   1
1998, 2, 2,  29.65,   1.26,   0.16,   0.00,   1
1998, 2, 3,  29.76,   1.35,   0.27,   0.00,   1
